Date & Time,Humidity,Temperature,Fahrenheit
[2022-11-18 09:01:57.889] ,77,9.8,49.64
[2022-11-18 09:01:58.888] ,77,9.8,49.64
[2022-11-18 09:01:59.896] ,76.9,9.8,49.64
[2022-11-18 09:02:00.900] ,76.9,9.8,49.64
[2022-11-18 09:02:01.907] ,76.8,9.8,49.64
[2022-11-18 09:02:02.910] ,76.8,9.8,49.64
[2022-11-18 09:02:03.918] ,76.9,9.8,49.64
[2022-11-18 09:02:04.922] ,76.9,9.8,49.64
[2022-11-18 09:02:05.929] ,77,9.8,49.64
[2022-11-18 09:02:06.928] ,77,9.8,49.64
[2022-11-18 09:02:07.940] ,77.1,9.8,49.64
[2022-11-18 09:02:08.940] ,77.1,9.8,49.64
[2022-11-18 09:02:09.947] ,77,9.8,49.64
[2022-11-18 09:02:10.950] ,77,9.8,49.64
[2022-11-18 09:02:11.958] ,77,9.8,49.64
[2022-11-18 09:02:12.961] ,77,9.8,49.64
[2022-11-18 09:02:13.969] ,77,9.8,49.64
[2022-11-18 09:02:14.969] ,77,9.8,49.64
[2022-11-18 09:02:15.980] ,76.9,9.8,49.64
[2022-11-18 09:02:16.979] ,76.9,9.8,49.64
[2022-11-18 09:02:17.987] ,76.7,9.8,49.64
[2022-11-18 09:02:18.990] ,76.7,9.8,49.64
[2022-11-18 09:02:19.998] ,76.6,9.8,49.64
[2022-11-18 09:02:21.002] ,76.6,9.8,49.64
[2022-11-18 09:02:22.009] ,76.6,9.8,49.64
[2022-11-18 09:02:23.012] ,76.6,9.8,49.64
[2022-11-18 09:02:24.021] ,76.6,9.8,49.64
[2022-11-18 09:02:25.023] ,76.6,9.8,49.64
[2022-11-18 09:02:26.030] ,76.7,9.8,49.64
[2022-11-18 09:02:27.029] ,76.7,9.8,49.64
[2022-11-18 09:02:28.041] ,76.9,9.8,49.64
[2022-11-18 09:02:29.041] ,76.9,9.8,49.64
[2022-11-18 09:02:30.049] ,76.9,9.8,49.64
[2022-11-18 09:02:31.052] ,76.9,9.8,49.64
[2022-11-18 09:02:32.053] ,76.8,9.8,49.64
[2022-11-18 09:02:33.063] ,76.8,9.8,49.64
[2022-11-18 09:02:34.071] ,76.7,9.8,49.64
[2022-11-18 09:02:35.074] ,76.7,9.8,49.64
[2022-11-18 09:02:36.082] ,76.5,9.7,49.46
[2022-11-18 09:02:37.081] ,76.5,9.7,49.46
[2022-11-18 09:02:38.093] ,76.6,9.8,49.64
[2022-11-18 09:02:39.092] ,76.6,9.8,49.64
[2022-11-18 09:02:40.099] ,76.6,9.8,49.64
[2022-11-18 09:02:41.103] ,76.6,9.8,49.64
[2022-11-18 09:02:42.111] ,76.7,9.8,49.64
[2022-11-18 09:02:43.114] ,76.7,9.8,49.64
[2022-11-18 09:02:44.121] ,76.7,9.8,49.64
[2022-11-18 09:02:45.125] ,76.7,9.8,49.64
[2022-11-18 09:02:46.133] ,76.9,9.8,49.64
[2022-11-18 09:02:47.132] ,76.9,9.8,49.64
[2022-11-18 09:02:48.144] ,77,9.8,49.64
[2022-11-18 09:02:49.144] ,77,9.8,49.64
[2022-11-18 09:02:50.151] ,77.1,9.8,49.64
[2022-11-18 09:02:51.154] ,77.1,9.8,49.64
[2022-11-18 09:02:52.162] ,77.1,9.8,49.64
[2022-11-18 09:02:53.165] ,77.1,9.8,49.64
[2022-11-18 09:02:54.173] ,77,9.8,49.64
[2022-11-18 09:02:55.176] ,77,9.8,49.64
[2022-11-18 09:02:56.185] ,76.9,9.7,49.46
[2022-11-18 09:02:57.183] ,76.9,9.7,49.46
[2022-11-18 09:02:58.191] ,76.9,9.7,49.46
[2022-11-18 09:02:59.194] ,76.9,9.7,49.46
[2022-11-18 09:03:00.202] ,76.8,9.8,49.64
[2022-11-18 09:03:01.204] ,76.8,9.8,49.64
[2022-11-18 09:03:02.210] ,76.8,9.7,49.46
[2022-11-18 09:03:03.216] ,76.8,9.7,49.46
[2022-11-18 09:03:04.223] ,76.8,9.7,49.46
[2022-11-18 09:03:05.222] ,76.8,9.7,49.46
[2022-11-18 09:03:06.233] ,76.8,9.8,49.64
[2022-11-18 09:03:07.234] ,76.8,9.8,49.64
[2022-11-18 09:03:08.242] ,76.9,9.8,49.64
[2022-11-18 09:03:09.244] ,76.9,9.8,49.64
[2022-11-18 09:03:10.252] ,76.9,9.7,49.46
[2022-11-18 09:03:11.256] ,76.9,9.7,49.46
[2022-11-18 09:03:12.264] ,76.9,9.7,49.46
[2022-11-18 09:03:13.263] ,76.9,9.7,49.46
[2022-11-18 09:03:14.274] ,77,9.7,49.46
[2022-11-18 09:03:15.274] ,77,9.7,49.46
[2022-11-18 09:03:16.281] ,77.1,9.7,49.46
[2022-11-18 09:03:17.285] ,77.1,9.7,49.46
[2022-11-18 09:03:18.292] ,77.2,9.7,49.46
[2022-11-18 09:03:19.296] ,77.2,9.7,49.46
[2022-11-18 09:03:20.303] ,77.3,9.7,49.46
[2022-11-18 09:03:21.306] ,77.3,9.7,49.46
[2022-11-18 09:03:22.313] ,77.5,9.7,49.46
[2022-11-18 09:03:23.311] ,77.5,9.7,49.46
[2022-11-18 09:03:24.319] ,77.5,9.7,49.46
[2022-11-18 09:03:25.323] ,77.5,9.7,49.46
[2022-11-18 09:03:26.328] ,77.5,9.7,49.46
[2022-11-18 09:03:27.336] ,77.5,9.7,49.46
[2022-11-18 09:03:28.346] ,77.6,9.7,49.46
[2022-11-18 09:03:29.345] ,77.6,9.7,49.46
[2022-11-18 09:03:30.350] ,77.6,9.7,49.46
[2022-11-18 09:03:31.354] ,77.6,9.7,49.46
[2022-11-18 09:03:32.363] ,77.7,9.7,49.46
[2022-11-18 09:03:33.363] ,77.7,9.7,49.46
[2022-11-18 09:03:34.367] ,77.7,9.7,49.46
[2022-11-18 09:03:35.374] ,77.7,9.7,49.46
[2022-11-18 09:03:36.382] ,77.6,9.7,49.46
[2022-11-18 09:03:37.386] ,77.6,9.7,49.46
[2022-11-18 09:03:38.399] ,77.5,9.7,49.46
[2022-11-18 09:03:39.399] ,77.5,9.7,49.46
[2022-11-18 09:03:40.405] ,77.4,9.7,49.46
[2022-11-18 09:03:41.404] ,77.4,9.7,49.46
[2022-11-18 09:03:42.417] ,77.3,9.7,49.46
[2022-11-18 09:03:43.415] ,77.3,9.7,49.46
[2022-11-18 09:03:44.424] ,77.2,9.7,49.46
[2022-11-18 09:03:45.421] ,77.2,9.7,49.46
[2022-11-18 09:03:46.435] ,77.1,9.7,49.46
[2022-11-18 09:03:47.433] ,77.1,9.7,49.46
[2022-11-18 09:03:48.440] ,77,9.7,49.46
[2022-11-18 09:03:49.449] ,77,9.7,49.46
[2022-11-18 09:03:50.456] ,77,9.7,49.46
[2022-11-18 09:03:51.456] ,77,9.7,49.46
[2022-11-18 09:03:52.462] ,77.1,9.7,49.46
[2022-11-18 09:03:53.467] ,77.1,9.7,49.46
[2022-11-18 09:03:54.470] ,77.2,9.7,49.46
[2022-11-18 09:03:55.477] ,77.2,9.7,49.46
[2022-11-18 09:03:56.483] ,77.2,9.7,49.46
[2022-11-18 09:03:57.488] ,77.2,9.7,49.46
[2022-11-18 09:03:58.494] ,77.3,9.7,49.46
[2022-11-18 09:03:59.495] ,77.3,9.7,49.46
[2022-11-18 09:04:00.501] ,77.5,9.7,49.46
[2022-11-18 09:04:01.502] ,77.5,9.7,49.46
[2022-11-18 09:04:02.510] ,77.6,9.7,49.46
[2022-11-18 09:04:03.517] ,77.6,9.7,49.46
[2022-11-18 09:04:04.526] ,77.7,9.7,49.46
[2022-11-18 14:57:00.229] ,74,11.1,51.98
[2022-11-18 14:57:01.233] ,74,11.1,51.98
[2022-11-18 14:57:02.238] ,74.1,11.1,51.98
[2022-11-18 14:57:03.244] ,74.1,11.1,51.98
[2022-11-18 14:57:04.251] ,74.2,11.1,51.98
[2022-11-18 14:57:05.250] ,74.2,11.1,51.98
[2022-11-18 14:57:06.262] ,74.3,11.1,51.98
[2022-11-18 14:57:07.261] ,74.3,11.1,51.98
[2022-11-18 14:57:08.271] ,74.5,11.1,51.98
[2022-11-18 14:57:09.273] ,74.5,11.1,51.98
[2022-11-18 14:57:10.283] ,74.7,11.1,51.98
[2022-11-18 14:57:11.283] ,74.7,11.1,51.98
[2022-11-18 14:57:12.291] ,74.9,11.1,51.98
[2022-11-18 14:57:13.295] ,74.9,11.1,51.98
[2022-11-18 14:57:14.300] ,75.1,11.1,51.98
[2022-11-18 14:57:15.305] ,75.1,11.1,51.98
[2022-11-18 14:57:16.313] ,75.2,11.1,51.98
[2022-11-18 14:57:17.316] ,75.2,11.1,51.98
[2022-11-18 14:57:18.324] ,75.3,11.1,51.98
[2022-11-18 14:57:19.328] ,75.3,11.1,51.98
[2022-11-18 14:57:20.335] ,75.4,11.1,51.98
[2022-11-18 14:57:21.338] ,75.4,11.1,51.98
[2022-11-18 14:57:22.346] ,75.5,11.1,51.98
[2022-11-18 14:57:23.349] ,75.5,11.1,51.98
[2022-11-18 14:57:24.357] ,75.6,11.1,51.98
[2022-11-18 14:57:25.360] ,75.6,11.1,51.98
[2022-11-18 14:57:26.368] ,75.8,11.1,51.98
[2022-11-18 14:57:27.372] ,75.8,11.1,51.98
[2022-11-18 14:57:28.377] ,75.8,11.1,51.98
[2022-11-18 14:57:29.378] ,75.8,11.1,51.98
[2022-11-18 14:57:30.390] ,75.9,11.1,51.98
[2022-11-18 14:57:31.389] ,75.9,11.1,51.98
[2022-11-18 14:57:32.401] ,75.8,11.1,51.98
[2022-11-18 14:57:33.400] ,75.8,11.1,51.98
[2022-11-18 14:57:34.412] ,75.6,11.2,52.16
[2022-11-18 14:57:35.411] ,75.6,11.2,52.16
[2022-11-18 14:57:36.419] ,75.4,11.2,52.16
[2022-11-18 14:57:37.422] ,75.4,11.2,52.16
[2022-11-18 14:57:38.429] ,75.2,11.2,52.16
[2022-11-18 14:57:39.433] ,74,11.1,51.98
[2022-11-18 14:57:40.441] ,74,11.1,51.98
[2022-11-18 14:57:41.442] ,74.1,11.1,51.98
[2022-11-18 14:57:42.452] ,74.1,11.1,51.98
[2022-11-18 14:57:43.452] ,74.2,11.1,51.98
[2022-11-18 14:57:44.462] ,74.2,11.1,51.98
[2022-11-18 14:57:45.467] ,74.3,11.1,51.98
[2022-11-18 14:57:46.474] ,74.3,11.1,51.98
[2022-11-18 14:57:47.477] ,74.5,11.1,51.98
[2022-11-18 14:57:48.485] ,74.5,11.1,51.98
[2022-11-18 14:57:49.488] ,74.7,11.1,51.98
[2022-11-18 14:57:50.496] ,74.7,11.1,51.98
[2022-11-18 14:57:51.499] ,74.9,11.1,51.98
[2022-11-18 14:57:52.505] ,74.9,11.1,51.98
[2022-11-18 14:57:53.506] ,75.1,11.1,51.98
[2022-11-18 14:57:54.518] ,75.1,11.1,51.98
[2022-11-18 14:57:55.517] ,75.2,11.1,51.98
[2022-11-18 14:57:56.528] ,75.2,11.1,51.98
[2022-11-18 14:57:57.528] ,75.3,11.1,51.98
[2022-11-18 14:57:58.536] ,75.3,11.1,51.98
[2022-11-18 14:57:59.538] ,75.4,11.1,51.98
[2022-11-18 14:58:00.547] ,75.4,11.1,51.98
[2022-11-18 14:58:01.550] ,75.5,11.1,51.98
[2022-11-18 14:58:02.558] ,75.5,11.1,51.98
[2022-11-18 14:58:03.561] ,75.6,11.1,51.98
[2022-11-18 14:58:04.566] ,75.6,11.1,51.98
[2022-11-18 14:58:05.572] ,75.8,11.1,51.98
[2022-11-18 14:58:06.579] ,75.8,11.1,51.98
[2022-11-18 14:58:07.583] ,75.8,11.1,51.98
[2022-11-18 14:58:08.591] ,75.8,11.1,51.98
[2022-11-18 14:58:09.594] ,75.9,11.1,51.98
[2022-11-18 14:58:10.601] ,75.9,11.1,51.98
[2022-11-18 14:58:11.605] ,75.8,11.1,51.98
[2022-11-18 14:58:12.611] ,75.8,11.1,51.98
[2022-11-18 14:58:13.612] ,75.6,11.2,52.16
[2022-11-18 14:58:14.624] ,75.6,11.2,52.16
[2022-11-18 14:58:15.621] ,75.4,11.2,52.16
[2022-11-18 14:58:16.635] ,75.4,11.2,52.16
[2022-11-18 14:58:17.634] ,75.2,11.2,52.16
[2022-11-18 14:58:18.645] ,74,11.1,51.98
[2022-11-18 14:58:19.645] ,74,11.1,51.98
[2022-11-18 14:58:20.653] ,74.1,11.1,51.98
[2022-11-18 14:58:21.656] ,74.1,11.1,51.98
[2022-11-18 14:58:22.663] ,74.2,11.1,51.98
[2022-11-18 14:58:23.667] ,74.2,11.1,51.98
[2022-11-18 14:58:24.674] ,74.3,11.1,51.98
[2022-11-18 14:58:25.678] ,74.3,11.1,51.98
[2022-11-18 14:58:26.685] ,74.5,11.1,51.98
[2022-11-18 14:58:27.689] ,74.5,11.1,51.98
[2022-11-18 14:58:28.695] ,74.7,11.1,51.98
[2022-11-18 14:58:29.700] ,74.7,11.1,51.98
[2022-11-18 14:58:30.707] ,74.9,11.1,51.98
[2022-11-18 14:58:31.711] ,74.9,11.1,51.98
[2022-11-18 14:58:32.718] ,75.1,11.1,51.98
[2022-11-18 14:58:33.718] ,75.1,11.1,51.98
[2022-11-18 14:58:34.729] ,75.2,11.1,51.98
[2022-11-18 14:58:35.728] ,75.2,11.1,51.98
[2022-11-18 14:58:36.740] ,75.3,11.1,51.98
[2022-11-18 14:58:37.739] ,75.3,11.1,51.98
[2022-11-18 14:58:38.747] ,75.4,11.1,51.98
[2022-11-18 14:58:39.751] ,75.4,11.1,51.98
[2022-11-18 14:58:40.758] ,75.5,11.1,51.98
[2022-11-18 14:58:41.760] ,75.5,11.1,51.98
[2022-11-18 14:58:42.768] ,75.6,11.1,51.98
[2022-11-18 14:58:43.773] ,75.6,11.1,51.98
[2022-11-18 14:58:44.780] ,75.8,11.1,51.98
[2022-11-18 14:58:45.784] ,75.8,11.1,51.98
[2022-11-18 14:58:46.792] ,75.8,11.1,51.98
[2022-11-18 14:58:47.795] ,75.8,11.1,51.98
[2022-11-18 14:58:48.802] ,75.9,11.1,51.98
[2022-11-18 14:58:49.805] ,75.9,11.1,51.98
[2022-11-18 14:58:50.813] ,75.8,11.1,51.98
[2022-11-18 14:58:51.817] ,75.8,11.1,51.98
[2022-11-18 14:58:52.825] ,75.6,11.2,52.16
[2022-11-18 14:58:53.821] ,75.6,11.2,52.16
[2022-11-18 14:58:54.835] ,75.4,11.2,52.16
[2022-11-18 14:58:55.835] ,75.4,11.2,52.16
[2022-11-18 14:58:56.846] ,75.2,11.2,52.16
[2022-11-18 14:58:57.522] ,63.2,13.1,55.58
[2022-11-18 14:58:58.521] ,63.2,13.1,55.58
[2022-11-18 14:58:59.528] ,63.4,13.1,55.58
[2022-11-18 14:59:00.532] ,63.4,13.1,55.58
[2022-11-18 14:59:01.539] ,63.7,13,55.4
[2022-11-18 14:59:02.543] ,63.7,13,55.4
[2022-11-18 14:59:03.551] ,64,13,55.4
[2022-11-18 14:59:04.554] ,64,13,55.4
[2022-11-18 14:59:05.561] ,64.1,12.9,55.22
[2022-11-18 14:59:06.561] ,64.1,12.9,55.22
[2022-11-18 14:59:07.573] ,64.1,12.9,55.22
[2022-11-18 14:59:08.573] ,64.1,12.9,55.22
[2022-11-18 14:59:09.580] ,64.1,12.8,55.04
[2022-11-18 14:59:10.583] ,64.1,12.8,55.04
[2022-11-18 14:59:11.591] ,64.3,12.8,55.04
[2022-11-18 14:59:12.594] ,64.3,12.8,55.04
[2022-11-18 14:59:13.602] ,64.5,12.7,54.86
[2022-11-18 14:59:14.606] ,64.5,12.7,54.86
[2022-11-18 14:59:15.614] ,64.8,12.7,54.86
[2022-11-18 14:59:16.613] ,64.8,12.7,54.86
[2022-11-18 14:59:17.624] ,65.2,12.6,54.68
[2022-11-18 14:59:18.623] ,65.2,12.6,54.68
[2022-11-18 14:59:19.631] ,65.5,12.5,54.5
[2022-11-18 14:59:20.635] ,65.5,12.5,54.5
[2022-11-18 14:59:21.643] ,65.9,12.5,54.5
[2022-11-18 14:59:22.646] ,65.9,12.5,54.5
[2022-11-18 14:59:23.653] ,66,12.5,54.5
[2022-11-18 14:59:24.657] ,66,12.5,54.5
[2022-11-18 14:59:25.664] ,66.2,12.5,54.5
[2022-11-18 14:59:26.669] ,66.2,12.5,54.5
[2022-11-18 14:59:27.675] ,66.1,12.5,54.5
[2022-11-18 14:59:28.676] ,66.1,12.5,54.5
[2022-11-18 14:59:29.686] ,66,12.5,54.5
[2022-11-18 14:59:30.686] ,66,12.5,54.5
[2022-11-18 14:59:31.694] ,65.9,12.4,54.32
[2022-11-18 14:59:32.698] ,65.9,12.4,54.32
[2022-11-18 14:59:33.704] ,65.9,12.3,54.14
[2022-11-18 14:59:34.709] ,65.9,12.3,54.14
[2022-11-18 14:59:35.716] ,66,12.3,54.14
[2022-11-18 14:59:36.719] ,66,12.3,54.14
[2022-11-18 14:59:37.728] ,66.2,12.3,54.14
[2022-11-18 14:59:38.730] ,66.2,12.3,54.14
[2022-11-18 14:59:39.739] ,66.4,12.3,54.14
[2022-11-18 14:59:40.738] ,66.4,12.3,54.14
[2022-11-18 14:59:41.749] ,66.6,12.2,53.96
[2022-11-18 14:59:42.749] ,66.6,12.2,53.96
[2022-11-18 14:59:43.761] ,66.7,12.2,53.96
[2022-11-18 14:59:44.760] ,66.7,12.2,53.96
[2022-11-18 14:59:45.768] ,66.7,12.2,53.96
[2022-11-18 14:59:46.770] ,66.7,12.2,53.96
[2022-11-18 14:59:47.779] ,66.7,12.1,53.78
[2022-11-18 14:59:48.781] ,66.7,12.1,53.78
[2022-11-18 14:59:49.790] ,66.7,12.1,53.78
[2022-11-18 14:59:50.794] ,66.7,12.1,53.78
[2022-11-18 14:59:51.801] ,66.7,12.1,53.78
[2022-11-18 14:59:52.805] ,66.7,12.1,53.78
[2022-11-18 14:59:53.813] ,66.9,12.1,53.78
[2022-11-18 14:59:54.811] ,66.9,12.1,53.78
[2022-11-18 14:59:55.823] ,66.9,12.1,53.78
[2022-11-18 14:59:56.823] ,66.9,12.1,53.78
[2022-11-18 14:59:57.831] ,66.9,12,53.6
[2022-11-18 14:59:58.834] ,66.9,12,53.6
[2022-11-18 14:59:59.841] ,67,12,53.6
[2022-11-18 15:00:00.844] ,67,12,53.6
[2022-11-18 15:00:01.852] ,67.2,12,53.6
[2022-11-18 15:00:02.856] ,67.2,12,53.6
[2022-11-18 15:00:03.864] ,67.4,12,53.6
[2022-11-18 15:00:04.867] ,67.4,12,53.6
[2022-11-18 15:00:05.875] ,67.5,11.9,53.42
[2022-11-18 15:00:06.874] ,67.5,11.9,53.42
[2022-11-18 15:00:07.885] ,67.7,11.9,53.42
[2022-11-18 15:00:08.886] ,67.7,11.9,53.42
[2022-11-18 15:00:09.893] ,67.8,11.9,53.42
[2022-11-18 15:00:10.896] ,67.8,11.9,53.42
[2022-11-18 15:00:11.904] ,68,11.9,53.42
[2022-11-18 15:00:12.908] ,68,11.9,53.42
[2022-11-18 15:00:13.915] ,68,11.9,53.42
[2022-11-18 15:00:14.919] ,68,11.9,53.42
[2022-11-18 15:00:15.926] ,68.2,11.9,53.42
[2022-11-18 15:00:16.929] ,68.2,11.9,53.42
[2022-11-18 15:00:17.938] ,68.4,11.9,53.42
[2022-11-18 15:00:18.937] ,68.4,11.9,53.42
[2022-11-18 15:00:19.949] ,68.5,11.9,53.42
[2022-11-18 15:00:20.948] ,68.5,11.9,53.42
[2022-11-18 15:00:21.959] ,68.7,11.9,53.42
[2022-11-18 15:00:22.959] ,68.7,11.9,53.42
[2022-11-18 15:00:23.966] ,68.7,11.8,53.24
[2022-11-18 15:00:24.970] ,68.7,11.8,53.24
[2022-11-18 15:00:25.977] ,68.9,11.8,53.24
[2022-11-18 15:00:26.981] ,68.9,11.8,53.24
[2022-11-18 15:00:27.988] ,69,11.7,53.06
[2022-11-18 15:00:28.992] ,69,11.7,53.06
[2022-11-18 15:00:30.000] ,69.1,11.7,53.06
[2022-11-18 15:00:31.003] ,69.1,11.7,53.06
[2022-11-18 15:00:32.011] ,69.4,11.7,53.06
[2022-11-18 15:00:33.011] ,69.4,11.7,53.06
[2022-11-18 15:00:34.022] ,69.4,11.7,53.06
[2022-11-18 15:00:35.022] ,69.4,11.7,53.06
[2022-11-18 15:00:36.029] ,69.2,11.7,53.06
[2022-11-18 15:00:37.033] ,69.2,11.7,53.06
[2022-11-18 15:00:38.040] ,69.1,11.7,53.06
[2022-11-18 15:00:39.044] ,69.1,11.7,53.06
[2022-11-18 15:00:40.051] ,69,11.7,53.06
[2022-11-18 15:00:41.054] ,69,11.7,53.06
[2022-11-18 15:00:42.062] ,69.3,11.7,53.06
[2022-11-18 15:00:43.066] ,69.3,11.7,53.06
[2022-11-18 15:00:44.074] ,69.4,11.7,53.06
[2022-11-18 15:00:45.077] ,69.4,11.7,53.06
[2022-11-18 15:00:46.085] ,69.5,11.6,52.88
[2022-11-18 15:00:47.084] ,69.5,11.6,52.88
[2022-11-18 15:00:48.098] ,69.6,11.6,52.88
[2022-11-18 15:00:49.095] ,69.6,11.6,52.88
[2022-11-18 15:00:50.103] ,69.6,11.6,52.88
[2022-11-18 15:00:51.106] ,69.6,11.6,52.88
[2022-11-18 15:00:52.113] ,69.6,11.5,52.7
[2022-11-18 15:00:53.117] ,69.6,11.5,52.7
[2022-11-18 15:00:54.125] ,69.8,11.5,52.7
[2022-11-18 15:00:55.129] ,69.8,11.5,52.7
[2022-11-18 15:00:56.136] ,70,11.5,52.7
[2022-11-18 15:00:57.140] ,70,11.5,52.7
[2022-11-18 15:00:58.148] ,70.1,11.5,52.7
[2022-11-18 15:00:59.147] ,70.1,11.5,52.7
[2022-11-18 15:01:00.158] ,69.9,11.5,52.7
[2022-11-18 15:01:01.157] ,69.9,11.5,52.7
[2022-11-18 15:01:02.170] ,69.8,11.5,52.7
[2022-11-18 15:01:03.169] ,69.8,11.5,52.7
[2022-11-18 15:01:04.177] ,69.8,11.5,52.7
[2022-11-18 15:01:05.180] ,69.8,11.5,52.7
[2022-11-18 15:01:06.187] ,69.9,11.5,52.7
[2022-11-18 15:01:07.191] ,69.9,11.5,52.7
[2022-11-18 15:01:08.199] ,69.9,11.5,52.7
[2022-11-18 15:01:09.201] ,69.9,11.5,52.7
[2022-11-18 15:01:10.209] ,69.9,11.5,52.7
[2022-11-18 15:01:11.212] ,69.9,11.5,52.7
[2022-11-18 15:01:12.220] ,70.1,11.5,52.7
[2022-11-18 15:01:13.220] ,70.1,11.5,52.7
[2022-11-18 15:01:14.231] ,70.2,11.5,52.7
[2022-11-18 15:01:15.231] ,70.2,11.5,52.7
[2022-11-18 15:01:16.242] ,70.3,11.5,52.7
[2022-11-18 15:01:17.241] ,70.3,11.5,52.7
[2022-11-18 15:01:18.249] ,70.4,11.5,52.7
[2022-11-18 15:01:19.252] ,70.4,11.5,52.7
[2022-11-18 15:01:20.261] ,70.7,11.5,52.7
[2022-11-18 15:01:21.263] ,70.7,11.5,52.7
[2022-11-18 15:01:22.271] ,70.9,11.5,52.7
[2022-11-18 15:01:23.275] ,70.9,11.5,52.7
[2022-11-18 15:01:24.283] ,70.6,11.4,52.52
[2022-11-18 15:01:25.281] ,70.6,11.4,52.52
[2022-11-18 15:01:26.294] ,70.3,11.4,52.52
[2022-11-18 15:01:27.293] ,70.3,11.4,52.52
[2022-11-18 15:01:28.304] ,70.2,11.4,52.52
[2022-11-18 15:01:29.304] ,70.2,11.4,52.52
[2022-11-18 15:01:30.312] ,70.1,11.4,52.52
[2022-11-18 15:01:31.315] ,70.1,11.4,52.52
[2022-11-18 15:01:32.322] ,70.1,11.4,52.52
[2022-11-18 15:01:33.325] ,70.1,11.4,52.52
[2022-11-18 15:01:34.333] ,70,11.4,52.52
[2022-11-18 15:01:35.336] ,70,11.4,52.52
[2022-11-18 15:01:36.344] ,70.1,11.4,52.52
[2022-11-18 15:01:37.346] ,70.1,11.4,52.52
[2022-11-18 15:01:38.356] ,70.2,11.4,52.52
[2022-11-18 15:01:39.355] ,70.2,11.4,52.52
[2022-11-18 15:01:40.367] ,70.4,11.4,52.52
[2022-11-18 15:01:41.366] ,70.4,11.4,52.52
[2022-11-18 15:01:42.373] ,70.5,11.4,52.52
[2022-11-18 15:01:43.376] ,70.5,11.4,52.52
[2022-11-18 15:01:44.385] ,70.8,11.4,52.52
[2022-11-18 15:01:45.388] ,70.8,11.4,52.52
[2022-11-18 15:01:46.395] ,71,11.4,52.52
[2022-11-18 15:01:47.398] ,71,11.4,52.52
[2022-11-18 15:01:48.407] ,71.1,11.4,52.52
[2022-11-18 15:01:49.410] ,71.1,11.4,52.52
[2022-11-18 15:01:50.417] ,71.3,11.3,52.34
[2022-11-18 15:01:51.416] ,71.3,11.3,52.34
[2022-11-18 15:01:52.428] ,71.4,11.3,52.34
[2022-11-18 15:01:53.428] ,71.4,11.3,52.34
[2022-11-18 15:01:54.435] ,71.4,11.3,52.34
[2022-11-18 15:01:55.439] ,71.4,11.3,52.34
[2022-11-18 15:01:56.447] ,71,11.3,52.34
[2022-11-18 15:01:57.450] ,71,11.3,52.34
[2022-11-18 15:01:58.458] ,70.7,11.3,52.34
[2022-11-18 15:01:59.461] ,70.7,11.3,52.34
[2022-11-18 15:02:00.468] ,70.5,11.3,52.34
[2022-11-18 15:02:01.471] ,70.5,11.3,52.34
[2022-11-18 15:02:02.479] ,70.4,11.3,52.34
[2022-11-18 15:02:03.479] ,70.4,11.3,52.34
[2022-11-18 15:02:04.490] ,70.3,11.3,52.34
[2022-11-18 15:02:05.490] ,70.3,11.3,52.34
[2022-11-18 15:02:06.497] ,70.2,11.3,52.34
[2022-11-18 15:02:07.501] ,70.2,11.3,52.34
[2022-11-18 15:02:08.508] ,70.1,11.3,52.34
[2022-11-18 15:02:09.512] ,70.1,11.3,52.34
[2022-11-18 15:02:10.519] ,70.1,11.3,52.34
[2022-11-18 15:02:11.523] ,70.1,11.3,52.34
[2022-11-18 15:02:12.530] ,70.2,11.3,52.34
[2022-11-18 15:02:13.534] ,70.2,11.3,52.34
[2022-11-18 15:02:14.541] ,70.2,11.3,52.34
[2022-11-18 15:02:15.540] ,70.2,11.3,52.34
[2022-11-18 15:02:16.552] ,70.3,11.3,52.34
[2022-11-18 15:02:17.552] ,70.3,11.3,52.34
[2022-11-18 15:02:18.559] ,70.5,11.3,52.34
[2022-11-18 15:02:19.562] ,70.5,11.3,52.34
[2022-11-18 15:02:20.570] ,70.7,11.2,52.16
[2022-11-18 15:02:21.574] ,70.7,11.2,52.16
[2022-11-18 15:02:22.581] ,70.9,11.2,52.16
[2022-11-18 15:02:23.585] ,70.9,11.2,52.16
[2022-11-18 15:02:24.592] ,71.1,11.2,52.16
[2022-11-18 15:02:25.595] ,71.1,11.2,52.16
[2022-11-18 15:02:26.603] ,71.1,11.2,52.16
[2022-11-18 15:02:27.603] ,71.1,11.2,52.16
[2022-11-18 15:02:28.614] ,71.1,11.2,52.16
[2022-11-18 15:02:29.613] ,71.1,11.2,52.16
[2022-11-18 15:02:30.621] ,71,11.2,52.16
[2022-11-18 15:02:31.624] ,71,11.2,52.16
[2022-11-18 15:02:32.632] ,70.9,11.2,52.16
[2022-11-18 15:02:33.636] ,70.9,11.2,52.16
[2022-11-18 15:02:34.642] ,71,11.2,52.16
[2022-11-18 15:02:35.646] ,71,11.2,52.16
[2022-11-18 15:02:36.655] ,71.3,11.1,51.98
[2022-11-18 15:02:37.658] ,71.3,11.1,51.98
[2022-11-18 15:02:38.665] ,71.5,11.1,51.98
[2022-11-18 15:02:39.659] ,71.5,11.1,51.98
[2022-11-18 15:02:40.676] ,71.5,11.1,51.98
[2022-11-18 15:02:41.675] ,71.5,11.1,51.98
[2022-11-18 15:02:42.683] ,71.5,11.1,51.98
[2022-11-18 15:02:43.686] ,71.5,11.1,51.98
